artifact_size,beta,correct,delta,duration,filter_noise,filter_radius,filter_radius_noise,filter_samples,gamma,526,grain,image_samples,intensity,intensityChange,is_reference,label,line_angle,nTrials,pThreshold,questTrialId,selection,startVal,startValSd,stopInterval,user,velocity,x,y
8,3.5,1,0.01,0.804983854293823,20,200,0.1,100,0.5,463,0.1,1,0.194871537713105,decrease,True,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.73818778991699,20,200,0.1,100,0.5,464,0.1,1,0.188503411529435,decrease,True,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.919070720672607,20,200,0.1,100,0.5,465,0.1,1,0.183250346303805,decrease,True,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.5077748298645,20,200,0.1,100,0.5,466,0.1,1,0.178901519300777,decrease,True,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.08561253547668,20,200,0.1,100,0.5,467,0.1,1,0.175287128063024,decrease,True,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,5.2414608001709,20,200,0.1,100,0.5,472,0.1,1,0.203793335973141,decrease,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,53,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.815173625946045,20,200,0.1,100,0.5,473,0.1,1,0.194871537713105,decrease,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,54,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.854994535446167,20,200,0.1,100,0.5,474,0.1,1,0.188503411529435,decrease,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,55,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,8.78924441337585,20,200,0.1,100,0.5,475,0.1,1,0.183250346303805,decrease,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,56,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,7.43832588195801,20,200,0.1,100,0.5,476,0.1,1,0.178901519300777,decrease,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,57,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.17450094223022,20,200,0.1,100,0.5,477,0.1,1,0.175287128063024,increase,False,artifact8-angle1-noise20-speed0.0-samples1,0.017453292519943,40,0.82,58,image,0.6,0.4,0.1,ab,0,275.645629882812,468.128356933594
8,3.5,0,0.01,2.54022717475891,0,145,0,100,0.5,569,0.1,1,0.6,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,1,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.6074755191803,0,145,0,100,0.5,570,0.1,1,0.52160602103175,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,2,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.58588719367981,0,145,0,100,0.5,571,0.1,1,0.422663765300366,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,3,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.78649187088013,0,145,0,100,0.5,572,0.1,1,0.339081589757904,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,4,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.34468030929565,0,145,0,100,0.5,573,0.1,1,0.263106634003767,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,5,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.74892783164978,0,145,0,100,0.5,574,0.1,1,0.201104070625511,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,6,image,0.6,0.4,0.1,ab,0,387.748291015625,419.459838867188
8,3.5,0,0.01,1.89839553833008,0,145,0,100,0.5,593,0.1,1,0.373312093752049,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.67682456970215,0,145,0,100,0.5,594,0.1,1,0.330258570966739,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,8,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.81178855895996,0,145,0,100,0.5,595,0.1,1,0.291432347272083,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,9,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.97417736053467,0,145,0,100,0.5,596,0.1,1,0.266381567422042,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,10,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.68746066093445,0,145,0,100,0.5,597,0.1,1,0.245128988499753,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,image,0.6,0.4,0.1,ab,0,270.2587890625,382.639282226563
8,3.5,1,0.01,2.47718930244446,0,145,0,100,0.5,616,0.1,1,0.291579865471365,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.913235187530518,0,145,0,100,0.5,617,0.1,1,0.273848618883677,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.791072130203247,0,145,0,100,0.5,618,0.1,1,0.259022502981298,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.9467921257019,0,145,0,100,0.5,619,0.1,1,0.245964604549691,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.761831998825073,0,145,0,100,0.5,620,0.1,1,0.232873963147628,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.841543436050415,0,145,0,100,0.5,621,0.1,1,0.218550626241542,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.07654476165771,0,145,0,100,0.5,622,0.1,1,0.202357597876527,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.10109233856201,0,145,0,100,0.5,623,0.1,1,0.19111767688784,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.0656213760376,0,145,0,100,0.5,624,0.1,1,0.18253852611432,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.02038478851318,0,145,0,100,0.5,625,0.1,1,0.175310140346215,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.58789110183716,0,145,0,100,0.5,660,0.1,1,0.291579865471365,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,22,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.89447283744812,0,145,0,100,0.5,661,0.1,1,0.273848618883677,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,23,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.44707989692688,0,145,0,100,0.5,662,0.1,1,0.259022502981298,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,24,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.58922958374023,0,145,0,100,0.5,663,0.1,1,0.245964604549691,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,25,image,0.6,0.4,0.1,ab,0,397.998779296875,546.176086425781
8,3.5,0,0.01,2.35957074165344,0,145,0,100,0.5,745,0.1,1,0.274386769129056,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,26,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.455209732055664,0,145,0,100,0.5,746,0.1,1,0.263164031804905,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,27,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.52287220954895,0,145,0,100,0.5,747,0.1,1,0.253305696976974,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,28,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.393940687179565,0,145,0,100,0.5,748,0.1,1,0.244226956571881,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,29,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.52392792701721,0,145,0,100,0.5,749,0.1,1,0.234647217601418,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,30,image,0.6,0.4,0.1,ab,0,350.018798828125,517.579711914063
8,3.5,0,0.01,1.37263107299805,0,145,0,100,0.5,778,0.1,1,0.257553782610697,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,31,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.842211484909058,0,145,0,100,0.5,779,0.1,1,0.250081603866727,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,32,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.525471925735474,0,145,0,100,0.5,780,0.1,1,0.242957073084156,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,33,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.473697662353516,0,145,0,100,0.5,781,0.1,1,0.235058671307986,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,34,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.38141751289368,0,145,0,100,0.5,782,0.1,1,0.22626354704032,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,35,image,0.6,0.4,0.1,ab,0,370.972778320312,309.892333984375
8,3.5,1,0.01,2.22541379928589,0,145,0,100,0.5,836,0.1,1,0.247956660099072,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,36,image,0.6,0.4,0.1,ab,0,338.67333984375,510.003784179688
8,3.5,0,0.01,3.10154557228088,0,145,0,100,0.5,843,0.1,1,0.262389850520867,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,37,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,2.55047631263733,0,145,0,100,0.5,844,0.1,1,0.257110316948388,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,38,image,0.6,0.4,0.1,ab,0,405.382568359375,467.361633300781
8,3.5,1,0.01,3.93942427635193,0,145,0,100,0.5,860,0.1,1,0.27978336213133,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,39,image,0.6,0.4,0.1,ab,0,464.970703125,377.089233398438
8,3.5,0,0.01,2.45037198066711,0,145,0,100,0.5,902,0.1,1,0.308740220887574,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,40,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.973993301391602,0,145,0,100,0.5,903,0.1,1,0.295622399170772,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,41,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.721267700195313,0,145,0,100,0.5,904,0.1,1,0.287946848237464,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,42,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.73952054977417,0,145,0,100,0.5,905,0.1,1,0.28181111221883,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,43,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.836694240570068,0,145,0,100,0.5,906,0.1,1,0.276838956316054,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,44,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.93679547309875,0,145,0,100,0.5,907,0.1,1,0.272750089260955,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,45,image,0.6,0.4,0.1,ab,0,349.924072265625,525.239379882813
8,3.5,0,0.01,2.53626942634583,0,145,0,100,0.5,915,0.1,1,0.28842120128792,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,46,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.773600816726685,0,145,0,100,0.5,916,0.1,1,0.282676195906178,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,47,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.764946460723877,0,145,0,100,0.5,917,0.1,1,0.278027567633159,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,48,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.624386310577393,0,145,0,100,0.5,918,0.1,1,0.274230488033279,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,49,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.60150957107544,0,145,0,100,0.5,919,0.1,1,0.271097748114678,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,image,0.6,0.4,0.1,ab,0,311.375854492187,552.53955078125
8,3.5,1,0.01,1.83877205848694,0,145,0,100,0.5,931,0.1,1,0.283080913858788,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.573875665664673,0,145,0,100,0.5,932,0.1,1,0.278609158270438,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.502218008041382,0,145,0,100,0.5,933,0.1,1,0.274959293907844,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.484793663024902,0,145,0,100,0.5,934,0.1,1,0.271961197622076,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.437475442886352,0,145,0,100,0.5,935,0.1,1,0.269481905311149,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.489641189575195,0,145,0,100,0.5,936,0.1,1,0.267416409638999,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.389373064041138,0,145,0,100,0.5,937,0.1,1,0.265680920765471,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.369615316390991,0,145,0,100,0.5,938,0.1,1,0.264207870391169,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.275786638259888,0,145,0,100,0.5,939,0.1,1,0.262942161339625,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.640068292617798,0,145,0,100,0.5,940,0.1,1,0.261838315179992,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,50,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,3.49744415283203,0,145,0,100,0.5,965,0.1,1,0.283080913858788,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,61,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.03667306900024,0,145,0,100,0.5,966,0.1,1,0.278609158270438,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,62,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.701073884963989,0,145,0,100,0.5,967,0.1,1,0.274959293907844,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,63,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.67663311958313,0,145,0,100,0.5,968,0.1,1,0.271961197622076,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,64,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.58708000183105,0,145,0,100,0.5,969,0.1,1,0.269481905311149,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,image,0.6,0.4,0.1,ab,0,318.017944335937,547.099487304688
8,3.5,1,0.01,2.69813990592957,0,145,0,100,0.5,973,0.1,1,0.278952504417213,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.463359117507935,0,145,0,100,0.5,974,0.1,1,0.275373879410459,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.540838479995728,0,145,0,100,0.5,975,0.1,1,0.272435071716332,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.566298961639404,0,145,0,100,0.5,976,0.1,1,0.270011331116706,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,0.524025201797485,0,145,0,100,0.5,977,0.1,1,0.268003457082631,decrease,True,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,65,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.73454642295837,0,145,0,100,0.5,1000,0.1,1,0.278952504417213,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,71,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.488795518875122,0,145,0,100,0.5,1001,0.1,1,0.275373879410459,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,72,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,1.32607531547546,0,145,0,100,0.5,1002,0.1,1,0.272435071716332,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,73,image,0.6,0.4,0.1,ab,0,435.142578125,499.019226074219
8,3.5,1,0.01,6.37940311431885,0,145,0,100,0.5,1004,0.1,1,0.283548276099014,increase,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,74,image,0.6,0.4,0.1,ab,0,362.944458007812,431.241577148438
8,3.5,0,0.01,2.44801473617554,0,145,0,100,0.5,1007,0.1,1,0.304997630464816,decrease,False,artifact8-angle5.5-noise0-speed0.0-samples1,0.095993108859688,50,0.82,75,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,19.8009374141693,0,135,0,100,0.5,527,0.1,1,0.6,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,1,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,7.51627564430237,0,135,0,100,0.5,528,0.1,1,0.52160602103175,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,2,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,4.44171476364136,0,135,0,100,0.5,529,0.1,1,0.422663765300366,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,3,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,6.30157279968262,0,135,0,100,0.5,530,0.1,1,0.339081589757904,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,4,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,9.15548992156982,0,135,0,100,0.5,531,0.1,1,0.263106634003767,increase,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,5,image,0.6,0.4,0.1,ab,0,459.28564453125,396.948608398437
8,3.5,0,0.01,2.5858097076416,0,135,0,100,0.5,598,0.1,1,0.48809427768279,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,6,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.962391376495361,0,135,0,100,0.5,599,0.1,1,0.43551089933435,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,7,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.15815567970276,0,135,0,100,0.5,600,0.1,1,0.390238710433919,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,8,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.04612588882446,0,135,0,100,0.5,601,0.1,1,0.361773441590098,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,9,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.2417893409729,0,135,0,100,0.5,602,0.1,1,0.337713547183093,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,10,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.27949333190918,0,135,0,100,0.5,603,0.1,1,0.312865582574848,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,11,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.11239099502563,0,135,0,100,0.5,604,0.1,1,0.290581814268479,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,12,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.18412780761719,0,135,0,100,0.5,605,0.1,1,0.27500890381225,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,13,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.22168135643005,0,135,0,100,0.5,606,0.1,1,0.261576364376873,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,14,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.22696971893311,0,135,0,100,0.5,607,0.1,1,0.249431419813399,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,15,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.77555108070374,0,135,0,100,0.5,608,0.1,1,0.235958013293639,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,16,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,2.12406802177429,0,135,0,100,0.5,609,0.1,1,0.220454096476004,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,17,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,4.07795453071594,0,135,0,100,0.5,610,0.1,1,0.201897863151943,increase,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,18,image,0.6,0.4,0.1,ab,0,559.4833984375,619.781372070313
8,3.5,0,0.01,2.02022552490234,0,135,0,100,0.5,655,0.1,1,0.251718330851541,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,19,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.956506252288818,0,135,0,100,0.5,656,0.1,1,0.242879783025113,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,20,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,1.17827606201172,0,135,0,100,0.5,657,0.1,1,0.233035289872033,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,21,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.995100975036621,0,135,0,100,0.5,658,0.1,1,0.221967236755125,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,22,none,0.6,0.4,0.1,ab,0,,
8,3.5,1,0.01,3.62051272392273,0,135,0,100,0.5,659,0.1,1,0.209207139654209,increase,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,23,image,0.6,0.4,0.1,ab,0,463.19384765625,575.09326171875
8,3.5,0,0.01,2.31570315361023,0,135,0,100,0.5,730,0.1,1,0.241816969506641,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,24,none,0.6,0.4,0.1,ab,0,,
8,3.5,0,0.01,0.857110261917114,0,135,0,100,0.5,731,0.1,1,0.233228378403538,decrease,False,artifact8-angle16-noise0-speed0.0-samples1,0.279252680319093,50,0.82,25,none,0.6,0.4,0.1,ab,0,,
